Month,DNI,Cloud Type,Dew Point,Solar Zenith Angle,Wind Speed,Relative Humidity,Temperature,Pressure
11,0,7,-11,87.36,3.5,60.89,-5,920
11,150,7,-11,83.15,3.9,54.47,-4,920
11,167,4,-11,79.26,4,50.56,-3,920
11,211,8,-14,75.76,4.2,37.2,-2,920
11,195,8,-14,72.7,4.1,34.57,-1,920
11,197,7,-16,70.15,4.1,30.21,0,920
11,672,8,-16,68.18,4,28.08,0,920
11,811,4,-16,66.83,4,27.24,0,920
11,689,8,-16,66.16,3.9,27.23,0,920
11,597,8,-15,66.17,3.8,29.33,1,920
11,474,4,-15,66.88,3.7,29.32,1,920
11,452,8,-14,68.25,3.6,31.02,1,920
11,438,4,-14,70.25,3.4,31.02,1,920
11,636,4,-12,72.83,3.3,35.26,1,920
11,583,4,-12,75.91,2.4,37.89,0,920
11,554,7,-9,79.43,1.6,47.6,0,920
11,369,7,-9,83.34,1.3,47.6,0,920
11,0,7,-9,87.56,1,50.98,-1,920
11,0,7,-9,92.06,0.9,50.98,-1,920
11,0,4,-10,96.77,0.8,50.1,-1,920
11,0,8,-10,101.65,0.9,50.09,-1,920
11,0,4,-9,106.66,1,55.37,-2,920
11,0,4,-9,111.76,1.1,55.36,-2,920
11,0,4,-9,116.91,1.2,61.15,-3,920
11,0,4,-9,122.06,1.3,61.14,-3,920
11,0,4,-9,127.17,1.5,63.03,-3,920
11,0,1,-9,132.17,1.7,63.03,-2,920
11,0,4,-8,136.99,1.9,65.29,-2,920
11,0,1,-8,141.51,1.9,60.63,-2,920
11,0,4,-8,145.58,2,62.59,-2,920
11,0,4,-8,149.01,1.9,62.59,-1,920
11,0,4,-7,151.54,1.9,63.93,-1,920
11,0,4,-7,152.88,1.7,63.93,-1,920
11,0,7,-7,152.87,1.6,64.95,-1,920
11,0,4,-7,151.5,1.4,64.97,-1,920
11,0,4,-7,148.96,1.3,65.8,-2,920
11,0,7,-7,145.52,1.3,65.82,-2,920
11,0,4,-7,141.44,1.3,66.11,-2,920
11,0,7,-7,136.92,1.7,66.13,-2,920
11,0,4,-7,132.1,2.1,64.57,-2,920
11,0,7,-7,127.1,2.7,64.58,-2,920
11,0,4,-8,122,3.4,66.27,-3,920
11,0,7,-8,116.85,3.6,66.29,-3,920
11,0,7,-9,111.71,3.8,67.81,-4,920
11,0,7,-9,106.62,3.8,67.83,-4,920
11,0,7,-9,101.62,3.8,70.26,-4,920
11,0,7,-9,96.75,3.8,70.3,-4,920
11,0,8,-9,92.06,3.8,68.06,-5,920
11,0,4,-9,87.58,4,63.16,-4,920
11,18,4,-10,83.37,4.2,59.2,-4,920
11,98,4,-10,79.49,4.3,54.97,-3,920
11,91,4,-11,75.99,4.5,51.9,-3,920
11,99,4,-11,72.93,4.4,48.21,-2,930
11,413,4,-11,70.39,4.4,46.38,-2,930
11,305,4,-11,68.41,4.4,43.12,-1,930
11,484,4,-12,67.07,4.4,40.15,-1,930
11,585,4,-12,66.39,4.5,40.17,-1,930
11,386,7,-13,66.4,4.6,38.18,-1,930
11,391,7,-13,67.1,4.6,38.2,-1,930
11,413,7,-13,68.46,4.8,40.98,-1,930
11,499,7,-13,70.45,5,41,-1,930
11,656,7,-13,73.01,5.2,41.88,-2,930
11,416,7,-13,76.08,5.2,41.9,-2,930
11,0,7,-13,79.6,5.2,45.48,-2,930
11,0,7,-13,83.49,4.7,45.49,-2,930
11,0,4,-13,87.71,4.3,45.36,-3,930
11,0,4,-13,92.2,3.9,45.37,-3,930
11,0,4,-13,96.9,3.6,49.14,-3,930
11,0,4,-13,101.77,3.5,49.15,-3,930
11,0,4,-13,106.78,3.5,49.29,-3,930
11,0,7,-13,111.88,3.5,49.29,-3,930
11,0,7,-12,117.02,3.6,50.76,-4,930
11,0,4,-12,122.18,4,50.76,-4,930
11,0,8,-11,127.29,4.4,55.85,-4,930
11,0,4,-11,132.29,4.6,55.84,-3,930
11,0,4,-10,137.12,4.8,61.65,-3,930
11,0,4,-10,141.65,4.6,61.63,-3,930
11,0,4,-10,145.74,4.4,62.99,-3,930
11,0,4,-10,149.19,3.8,62.98,-3,930
11,0,4,-10,151.74,3.3,61.28,-4,930
11,0,4,-10,153.1,3,61.25,-4,930
11,0,4,-10,153.1,2.9,63,-5,930
11,0,1,-10,151.74,3,62.98,-5,930
11,0,4,-11,149.19,3.3,60,-5,930
11,0,4,-11,145.74,3.4,59.98,-5,930
11,0,4,-11,141.65,3.6,63.09,-5,930
11,0,4,-11,137.12,3.6,58.45,-5,930
11,0,4,-11,132.3,3.7,58.35,-5,930
11,0,4,-11,127.3,3.6,58.31,-5,930
11,0,7,-11,122.19,3.6,59.21,-5,930
11,0,7,-11,117.05,3.6,59.18,-4,930
11,0,7,-11,111.91,3.6,59.88,-4,930
11,0,7,-11,106.82,3.6,55.51,-4,930
11,0,7,-11,101.82,3.6,55.54,-4,920
11,0,7,-11,96.95,3.6,51.53,-3,920
11,0,7,-11,92.26,3.6,51.2,-3,920
11,0,7,-11,87.79,3.7,47.54,-2,920
11,0,6,-11,83.59,3.9,47.63,-2,920
11,0,6,-11,79.71,4,47.62,-1,920
11,0,6,-11,76.21,4.1,49.79,-1,920
11,3,6,-11,73.16,4.1,46.26,0,920
11,0,6,-10,70.61,4.3,49.16,0,920
11,100,7,-10,68.64,4.4,45.69,0,920
11,86,7,-9,67.3,4.5,47.16,0,920
11,175,7,-9,66.61,4.5,47.14,0,920
11,437,7,-9,66.62,4.5,47.18,1,920
11,461,7,-9,67.31,4.5,47.16,1,920
11,42,4,-10,68.66,4.5,43.62,1,920
11,5,4,-10,70.64,4.4,43.61,1,920
11,527,7,-9,73.19,4.4,43.79,2,920
11,392,7,-9,76.25,3.7,47.06,1,920
11,51,4,-9,79.75,3,49.72,1,920
11,22,4,-9,83.64,2.5,49.71,0,920
11,0,4,-8,87.85,2.1,55.07,0,920
11,0,0,-8,92.32,2.2,55.07,0,920
11,0,1,-9,97.02,2.3,53.8,-1,920
11,0,7,-9,101.89,2.4,53.8,-1,920
11,0,4,-9,106.89,2.6,52.8,-1,920
11,0,1,-9,111.99,2.5,52.79,-1,920
11,0,4,-9,117.13,2.5,56.46,-1,920
11,0,1,-9,122.28,2.5,56.45,-1,920
11,0,7,-9,127.4,2.6,56.04,-1,920
11,0,7,-9,132.41,2.7,56.02,-1,920
11,0,7,-9,137.24,2.8,55.45,-2,920
11,0,7,-9,141.79,3,55.42,-2,920
11,0,4,-9,145.9,3.2,54.71,-2,920
11,0,4,-9,149.37,3.5,54.68,-2,920
11,0,1,-10,151.93,3.9,53.87,-2,920
11,0,1,-10,153.32,4.2,53.85,-2,920
11,0,1,-10,153.33,4.5,53.56,-2,920
11,0,4,-10,151.96,4.8,53.54,-1,920
11,0,4,-10,149.41,5.1,54.12,-1,920
11,0,4,-10,145.96,5.1,50.27,-1,910
11,0,4,-9,141.86,5.2,51.46,-1,910
11,0,4,-9,137.32,5.4,51.45,0,910
11,0,4,-9,132.5,5.7,52.09,0,910
11,0,4,-9,127.49,5.6,52.09,0,910
11,0,0,-9,122.39,5.6,53.05,0,910
11,0,0,-9,117.24,5.5,53.06,0,910
11,0,1,-9,112.1,5.5,53.92,-1,910
11,0,1,-9,107.01,5.3,53.93,-1,910
11,0,1,-9,102.02,5.2,54.6,-1,910
11,0,1,-8,97.15,4.9,54.62,-1,910
11,0,1,-8,92.47,4.7,55.6,-1,910
11,191,0,-8,88,4.7,51.7,0,920
11,422,1,-8,83.8,4.8,53.11,0,920
11,566,1,-8,79.92,4.8,53.12,0,920
11,331,3,-7,76.43,4.9,55.05,1,920
11,717,0,-7,73.38,5.1,51.22,2,920
11,418,4,-7,70.84,5.4,46.16,3,920
11,415,4,-7,68.87,5.5,43.02,4,920
11,695,4,-6,67.52,5.6,42.43,5,920
11,661,7,-6,66.83,5.5,42.43,5,920
11,531,7,-5,66.83,5.4,41.94,6,920
11,846,7,-5,67.51,5.3,41.94,6,920
11,838,7,-5,68.86,5.2,44.13,7,920
11,435,7,-5,70.83,4.5,44.13,6,920
11,716,0,-4,73.37,3.8,46.71,6,920
11,653,0,-4,76.41,3,53.68,5,920
11,562,0,-4,79.91,2.4,59.42,4,920
11,418,0,-4,83.78,2.3,68.53,2,920
11,185,0,-4,87.98,2.3,70.36,1,920
11,0,0,-4,92.45,2.2,70.37,0,920
11,0,0,-4,97.14,2.2,69.97,0,920
11,0,0,-4,102,2,69.98,0,920
11,0,0,-4,107,1.9,70.02,0,920
11,0,0,-4,112.09,1.7,70.03,0,920
11,0,0,-4,117.23,1.6,69.99,0,920
11,0,0,-4,122.39,1.5,69.99,0,920
11,0,0,-4,127.5,1.4,70.02,0,920
11,0,1,-4,132.52,1.3,70.03,0,920
11,0,1,-4,137.36,1.3,70.08,0,920
11,0,4,-4,141.92,1.1,70.09,0,920
11,0,4,-4,146.04,1,70.01,0,920
11,0,4,-4,149.53,0.7,70.02,0,920
11,0,4,-4,152.12,0.4,69.88,0,920
11,0,1,-4,153.52,0.4,69.88,0,920
11,0,1,-4,153.54,0.4,69.74,1,920
11,0,1,-4,152.18,0.6,69.76,1,920
11,0,4,-4,149.63,0.8,69.57,1,920
11,0,7,-4,146.17,0.9,69.58,1,920
11,0,7,-4,142.07,1,69.18,1,920
11,0,1,-4,137.52,1,69.19,1,920
11,0,1,-5,132.69,1,68.78,1,920
11,0,1,-5,127.69,1,68.78,0,920
11,0,1,-5,122.58,1.1,68.45,0,920
11,0,1,-5,117.43,1.1,68.45,0,920
11,0,4,-5,112.29,1.1,67.92,0,920
11,0,4,-5,107.2,1.1,67.92,0,920
11,0,4,-5,102.21,1.2,67.49,0,920
11,0,4,-5,97.35,1.2,67.49,0,920
11,0,7,-5,92.67,1.4,67.45,0,920
11,0,7,-5,88.2,1.6,67.46,0,920
11,0,7,-5,84.01,1.8,68.56,0,920
11,0,7,-5,80.14,2.5,63.79,1,920
11,0,7,-5,76.65,3.2,57.86,2,920
11,58,7,-5,73.6,3.4,57.84,2,920
11,152,7,-5,71.06,3.6,53.6,3,920
11,429,7,-5,69.09,3.7,53.58,3,920
11,419,4,-5,67.74,3.9,49.57,4,920
11,507,4,-5,67.04,3.9,49.54,4,920
11,501,4,-5,67.04,4,48.29,4,920
11,404,4,-5,67.71,4,48.27,4,920
11,411,4,-6,69.05,4,47.84,4,920
11,811,7,-6,71.01,4.2,47.82,4,920
11,739,1,-6,73.53,4.4,47.33,4,920
11,677,0,-6,76.57,4.4,50.77,3,920
11,600,0,-6,80.05,4.5,53.63,3,920
11,457,0,-6,83.91,4.4,57.6,2,920
11,228,0,-6,88.1,4.4,60.99,1,920
11,0,0,-6,92.56,4.6,60.97,0,920
11,0,1,-6,97.25,4.8,61.15,0,920
11,0,0,-6,102.1,4.8,61.13,0,920
11,0,1,-6,107.1,4.9,62.53,0,920
11,0,1,-6,112.18,5,62.5,0,920
11,0,0,-5,117.33,5.2,64.79,0,910
11,0,0,-5,122.48,5.2,64.77,0,910
11,0,0,-5,127.6,5.3,68.58,0,910
11,0,1,-5,132.62,5.2,68.55,0,910
11,0,7,-4,137.47,5.2,71.34,0,910
11,0,7,-4,142.04,5.1,71.31,0,910
11,0,7,-4,146.18,5,72.96,0,910
11,0,6,-4,149.69,4.7,72.94,0,910
11,0,6,-3,152.3,4.4,74.48,0,910
11,0,6,-4,153.72,4.2,74.45,0,910
11,0,7,-3,153.76,4.1,75.89,0,910
11,0,7,-3,152.4,3.8,75.87,0,910
11,0,4,-3,149.85,3.6,77.18,0,910
11,0,4,-3,146.38,3.5,77.17,0,910
11,0,4,-3,142.27,3.4,84.87,0,910
11,0,4,-3,137.72,3.2,84.85,0,910
11,0,4,-2,132.89,3.1,87.4,-1,910
11,0,4,-2,127.88,3.1,87.39,-1,910
11,0,0,-2,122.77,3.2,89.65,-1,910
11,0,0,-2,117.62,3.2,89.64,-1,910
11,0,0,-2,112.48,3.3,90.95,-1,910
11,0,0,-2,107.39,3.1,90.94,-1,910
11,0,0,-2,102.4,3,90.55,-1,910
11,0,0,-2,97.55,2.5,90.54,0,910
11,0,0,-2,92.87,2.1,88.02,0,910
11,178,1,-2,88.4,1.8,81.84,0,910
11,420,4,-3,84.21,1.6,79.51,0,910
11,403,4,-3,80.35,1.7,79.51,1,910
11,326,4,-3,76.86,1.9,72.67,2,910
11,317,4,-3,73.81,1.9,67.65,2,910
11,257,7,-3,71.27,1.9,62.71,3,910
11,122,7,-3,69.3,1.8,62.7,4,910
11,231,7,-3,67.95,1.8,59.12,5,910
11,274,8,-3,67.25,1.8,59.11,5,910
11,520,7,-3,67.24,1.9,55.82,6,910
11,415,7,-3,67.9,1.8,55.82,6,910
11,365,7,-2,69.23,1.7,58.36,6,910
11,434,7,-2,71.18,1.3,62.59,5,910
11,151,6,-1,73.69,1,67.14,4,910
11,177,7,-1,76.72,1.1,72.05,3,910
11,155,7,-2,80.19,1.2,74.3,2,910
11,98,7,-2,84.04,1.3,79.84,1,910
11,0,7,-2,88.22,1.5,84.12,0,910
11,0,7,-2,92.67,1.7,84.14,0,910
11,0,7,-2,97.35,1.9,84.27,0,910
11,0,7,-2,102.2,2.2,84.29,0,910
11,0,7,-2,107.19,2.6,83.27,0,910
11,0,7,-2,112.27,2.9,83.29,0,910
11,0,7,-2,117.41,3.2,81.29,0,910
11,0,7,-2,122.57,3.4,81.31,0,910
11,0,4,-3,127.69,3.7,79.57,0,910
11,0,8,-3,132.72,3.8,79.59,0,910
11,0,7,-3,137.57,4,85.49,0,910
11,0,7,-3,142.15,4.1,85.51,0,910
11,0,7,-3,146.31,4.2,86.04,0,910
11,0,7,-3,149.84,4.1,86.05,0,910
11,0,7,-3,152.47,4.1,85.15,-1,910
11,0,7,-3,153.91,4.1,85.17,-1,920
11,0,7,-3,153.96,4.2,82.07,-1,920
11,0,7,-3,152.61,4.3,82.11,-1,920
11,0,7,-4,150.06,4.4,79.51,-1,920
11,0,7,-4,146.59,4.6,79.54,-1,920
11,0,7,-4,142.47,4.8,84.37,-1,920
11,0,7,-4,137.91,5.1,84.39,-1,920
11,0,7,-4,133.08,5.6,82.02,-2,920
11,0,7,-4,128.06,6,82.06,-2,920
11,0,8,-5,122.95,6.4,81.75,-2,920
11,0,4,-5,117.8,6.6,81.8,-2,920
11,0,4,-7,112.67,6.8,79.35,-3,920
11,0,7,-7,107.58,6.8,79.41,-3,920
11,0,7,-8,102.59,6.8,73.17,-4,920
11,0,7,-8,97.74,6.7,73.21,-4,920
11,0,7,-8,93.06,6.7,74.88,-4,920
11,0,7,-8,88.6,6.6,74.92,-4,920
11,0,8,-9,84.42,6.6,71.52,-4,920
11,0,4,-9,80.55,6.4,71.56,-4,920
11,0,4,-9,77.07,6.3,68.11,-4,920
11,223,7,-9,74.02,6.1,63.21,-4,930
11,0,7,-10,71.48,5.9,60.32,-4,930
11,0,7,-10,69.51,5.7,60.33,-4,930
11,0,8,-11,68.15,5.5,58.23,-4,930
11,290,4,-11,67.45,5.4,58.22,-3,930
11,262,4,-11,67.43,5.3,56.67,-3,930
11,0,4,-11,68.09,5.1,56.66,-3,930
11,0,4,-11,69.4,5,55,-3,930
11,34,4,-11,71.34,4.8,55.01,-3,930
11,0,4,-12,73.85,4.6,52.54,-4,930
11,564,1,-12,76.86,4.3,52.55,-4,930
11,445,0,-13,80.32,4.1,53.17,-4,930
11,297,4,-13,84.16,3.9,53.18,-4,930
11,0,4,-13,88.33,3.7,49.57,-5,930
11,0,4,-13,92.78,3.6,49.59,-5,930
11,0,4,-14,97.44,3.6,50.42,-6,930
11,0,8,-14,102.29,3.6,50.43,-6,930
11,0,8,-15,107.27,3.6,48.22,-6,930
11,0,7,-15,112.35,3.6,48.23,-6,930
11,0,7,-15,117.49,3.6,50.56,-7,930
11,0,7,-15,122.65,3.5,50.57,-7,930
11,0,7,-15,127.77,3.4,49.72,-7,930
11,0,7,-15,132.8,3.3,49.73,-7,930
11,0,7,-15,137.67,3.2,53.27,-7,930
11,0,7,-15,142.26,2.9,53.29,-7,930
11,0,7,-15,146.43,2.7,53.31,-8,930
11,0,8,-15,149.98,2.4,53.32,-8,930
11,0,7,-15,152.63,2.1,53.57,-8,930
11,0,7,-15,154.1,1.8,53.58,-8,930
11,0,7,-15,154.16,1.5,59.71,-8,930
11,0,8,-15,152.82,1.4,59.71,-8,930
11,0,8,-15,150.26,1.4,58.63,-9,930
11,0,8,-15,146.79,1.4,58.63,-9,930
11,0,8,-15,142.66,1.4,63.07,-9,930
11,0,8,-15,138.11,1.5,63.06,-9,930
11,0,8,-15,133.26,1.6,62.88,-10,930
11,0,8,-15,128.25,1.6,62.88,-10,930
11,0,8,-15,123.13,1.7,67.83,-10,930
11,0,7,-15,117.99,1.7,67.84,-10,930
11,0,7,-15,112.85,1.7,67.88,-11,930
11,0,7,-15,107.77,1.6,67.9,-11,930
11,0,8,-15,102.78,1.6,68.02,-11,930
11,0,7,-15,97.93,1.6,68.04,-11,930
11,0,6,-15,93.26,1.7,68.25,-11,930
11,0,7,-15,88.8,2.1,63.06,-10,930
11,17,7,-15,84.61,2.5,63.58,-10,930
11,49,8,-15,80.75,2.8,58.78,-9,930
11,0,4,-15,77.27,3.2,59.88,-8,930
11,448,4,-15,74.23,3.4,55.39,-7,930
11,451,8,-15,71.69,3.7,51.86,-6,930
11,810,1,-15,69.71,3.7,48.02,-5,930
11,840,0,-15,68.35,3.8,44.48,-5,930
11,850,1,-15,67.65,3.8,41.25,-4,930
11,635,4,-15,67.62,3.8,40.53,-4,930
11,852,0,-15,68.27,3.8,37.61,-3,930
11,842,0,-15,69.57,3.8,36.97,-3,930
11,816,0,-15,71.5,3.7,36.98,-3,930
11,783,0,-15,73.99,3.7,39.71,-3,930
11,723,0,-15,76.99,3.5,39.72,-3,930
11,643,0,-15,80.44,3.3,39.34,-4,930
11,497,4,-15,84.28,2.4,42.43,-5,930
11,0,4,-14,88.44,1.6,53.34,-6,930
11,0,4,-14,92.87,1.4,53.36,-7,930
11,0,10,-14,97.53,1.3,58.26,-8,930
11,0,4,-14,102.37,1.2,58.27,-8,930
11,0,1,-14,107.35,1.1,62.01,-9,940
11,0,1,-14,112.43,1,62.02,-9,940
11,0,1,-15,117.57,0.9,66.15,-9,940
11,0,1,-15,122.72,0.8,66.15,-9,940
11,0,8,-15,127.85,0.8,65.36,-10,940
11,0,8,-15,132.88,0.6,65.37,-10,940
11,0,8,-15,137.76,0.5,64.92,-10,940
11,0,8,-15,142.36,0.5,64.92,-10,940
11,0,8,-15,146.55,0.6,69.81,-10,940
11,0,8,-15,150.11,0.7,69.82,-10,940
11,0,8,-15,152.79,0.9,75.17,-11,940
11,0,8,-15,154.28,1,75.17,-11,940
11,0,8,-15,154.36,1.1,74.49,-12,940
11,0,8,-15,153.02,1.2,74.49,-12,940
11,0,8,-15,150.46,1.4,80.01,-12,940
11,0,1,-15,146.98,1.5,80.01,-12,940
11,0,1,-15,142.86,1.6,79.23,-12,940
11,0,1,-15,138.29,1.6,79.2,-12,940
11,0,1,-15,133.45,1.7,78.37,-12,940
11,0,8,-15,128.43,1.7,78.35,-12,940
11,0,8,-16,123.32,1.7,77.66,-12,940
11,0,1,-16,118.17,1.7,71.62,-12,930
11,0,1,-16,113.03,1.7,71.16,-12,930
11,0,8,-16,107.95,1.7,71.14,-12,930
11,0,8,-16,102.97,1.8,70.74,-12,930
11,0,1,-16,98.12,1.9,70.73,-12,930
11,0,1,-16,93.44,2.1,70.32,-12,930
11,261,1,-16,88.99,2.8,64.92,-11,930
11,550,0,-16,84.81,3.6,60.7,-10,930
11,698,0,-16,80.95,3.7,56.11,-9,930
11,789,0,-15,77.47,3.8,53.74,-8,930
11,848,0,-15,74.43,4,46.07,-6,930
11,888,0,-15,71.89,4.2,42.92,-5,930
11,913,0,-15,69.91,4.3,39.8,-4,930
11,920,0,-15,68.55,4.5,37.02,-3,930
11,928,0,-15,67.83,4.5,34.36,-2,930
11,930,0,-15,67.8,4.5,33.66,-1,930
11,922,0,-15,68.44,4.5,31.27,0,930
11,908,0,-16,69.73,4.5,30.28,0,930
11,882,0,-16,71.65,4.4,30.27,0,930
11,833,0,-16,74.13,4.3,29.96,0,930
11,774,0,-16,77.12,3.8,29.95,0,930
11,687,0,-16,80.56,3.3,33.42,-1,930
11,543,1,-16,84.38,2.4,35.98,-2,930
11,276,1,-14,88.53,1.6,47.95,-4,930
11,0,1,-14,92.96,1.6,47.95,-5,930
11,0,0,-14,97.62,1.6,50.72,-6,930
11,0,1,-14,102.45,1.7,50.71,-6,930
11,0,1,-14,107.42,1.8,53.56,-6,930
11,0,1,-14,112.5,1.9,53.55,-6,930
11,0,1,-14,117.64,2.1,53.13,-7,930
11,0,1,-14,122.79,2.3,53.12,-7,930
11,0,1,-14,127.92,2.5,53.76,-7,930
11,0,1,-14,132.96,2.6,53.75,-7,930
11,0,1,-14,137.84,2.7,54.86,-7,930
11,0,4,-14,142.45,2.8,54.85,-7,930
11,0,1,-14,146.66,2.9,60.49,-7,930
11,0,1,-14,150.24,2.9,60.48,-7,930
11,0,1,-14,152.94,2.9,61.65,-8,930
11,0,1,-14,154.45,2.8,61.64,-8,930
11,0,1,-13,154.54,2.8,62.55,-8,930
11,0,1,-13,153.21,2.7,62.54,-8,930
11,0,1,-13,150.66,2.7,68.16,-8,930
11,0,1,-13,147.18,2.6,68.16,-8,930
11,0,1,-13,143.04,2.6,68.35,-9,930
11,0,1,-13,138.48,2.5,68.34,-9,930
11,0,1,-13,133.63,2.4,73.81,-9,930
11,0,1,-13,128.61,2.3,73.79,-9,930
11,0,1,-13,123.49,2.2,73.5,-10,930
11,0,0,-13,118.35,2.1,73.5,-10,930
11,0,1,-13,113.21,2,73.04,-10,930
11,0,0,-13,108.13,1.9,73.04,-10,930
11,0,1,-14,103.15,1.8,72.48,-10,930
11,0,1,-14,98.3,1.8,72.48,-10,930
11,0,1,-14,93.63,1.9,71.89,-10,930
11,0,1,-14,89.18,2.5,66.45,-9,930
11,504,1,-14,85,3.3,66.81,-8,930
11,658,1,-14,81.14,3.3,61.8,-7,930
11,750,0,-13,77.66,3.3,58.92,-6,930
11,811,0,-13,74.62,3.1,50.58,-5,930
11,850,1,-13,72.08,3,48.46,-4,930
11,877,0,-13,70.1,3,44.96,-2,930
11,885,0,-13,68.73,3,42.32,-1,930
11,894,0,-13,68.02,2.9,39.31,0,930
11,894,0,-13,67.97,2.8,36.69,0,930
11,887,0,-13,68.6,2.5,36.67,0,930
11,871,0,-13,69.89,2.4,36.4,0,930
11,846,0,-13,71.79,2.3,36.39,0,930
11,806,0,-13,74.26,2.2,36.27,0,930
11,748,0,-13,77.24,1.7,36.27,0,930
11,657,0,-11,80.67,1.2,45.77,0,930
11,511,0,-11,84.48,1,49.26,-1,930
11,241,0,-11,88.62,0.9,52.72,-2,930
11,0,0,-11,93.05,0.9,52.73,-2,930
11,0,1,-12,97.69,0.9,48.17,-3,930
11,0,1,-12,102.52,0.8,48.18,-3,930
11,0,1,-13,107.49,0.7,48.55,-3,930
11,0,1,-13,112.56,0.5,48.55,-3,930
11,0,1,-13,117.7,0.4,46.2,-4,930
11,0,4,-13,122.85,0.5,46.2,-4,930
11,0,1,-14,127.98,0.6,45.21,-4,930
11,0,1,-14,133.03,0.7,45.21,-4,930
11,0,4,-14,137.91,0.9,48.34,-5,930
11,0,4,-14,142.54,1,48.33,-5,930
11,0,1,-14,146.76,1.1,52.1,-6,930
11,0,1,-14,150.36,1.1,52.09,-6,930
11,0,4,-14,153.08,1.2,56.59,-6,930
11,0,4,-14,154.61,1.2,56.59,-6,930
11,0,4,-14,154.72,1.3,57.29,-7,930
11,0,8,-14,153.4,1.2,57.29,-7,930
11,0,8,-13,150.85,1.2,57.97,-7,930
11,0,1,-13,147.37,1.2,57.96,-7,920
11,0,1,-13,143.23,1.2,58.3,-7,920
11,0,1,-13,138.66,1.1,58.29,-7,920
11,0,1,-13,133.81,1,62.87,-7,920
11,0,1,-13,128.79,0.9,58.19,-7,920
11,0,1,-13,123.67,0.9,58.11,-7,920
11,0,1,-13,118.52,0.8,58.1,-7,920
11,0,1,-13,113.39,0.8,63.43,-7,920
11,0,1,-13,108.31,0.8,63.43,-7,920
11,0,1,-13,103.33,0.8,63.96,-8,920
11,0,1,-13,98.48,0.8,63.96,-8,920
11,0,1,-13,93.81,0.9,63.75,-8,920
11,0,4,-13,89.36,1.3,59.01,-7,920
11,0,4,-13,85.19,1.7,59.95,-7,920
11,10,7,-13,81.33,1.7,55.53,-6,920
11,634,1,-13,77.85,1.7,55.65,-5,920
11,86,4,-13,74.81,1.7,47.83,-4,920
11,497,8,-13,72.27,1.8,43.01,-3,920
11,11,4,-13,70.29,1.9,39.93,-2,920
11,411,4,-13,68.91,2,40.31,-1,920
11,811,1,-13,68.19,2,37.44,-1,920
11,457,4,-13,68.14,2,37.96,-1,920
11,110,4,-13,68.76,1.8,37.95,0,920
11,111,4,-13,70.04,1.7,38.49,0,920
11,124,4,-13,71.93,1.5,38.49,0,920
11,49,4,-13,74.39,1.4,38.89,-1,920
11,0,4,-13,77.36,1.1,38.88,-1,920
11,0,4,-13,80.77,0.9,39.7,-1,920
11,0,4,-13,84.58,0.7,42.73,-1,920
11,0,4,-11,88.71,0.5,51.38,-2,920
11,0,0,-11,93.12,0.4,51.38,-2,920
11,0,1,-12,97.76,0.4,49.49,-3,920
11,0,0,-12,102.58,0.4,49.49,-3,920
11,0,1,-11,107.55,0.5,52.32,-3,920
11,0,1,-11,112.62,0.5,52.32,-3,920
11,0,8,-10,117.75,0.6,54.67,-3,920
11,0,7,-10,122.91,0.6,54.66,-3,920
11,0,7,-10,128.04,0.7,59.96,-3,920
11,0,4,-10,133.09,0.7,59.94,-3,920
11,0,4,-10,137.98,0.7,58.91,-4,920
11,0,4,-10,142.61,0.7,58.9,-4,920
11,0,4,-11,146.85,0.8,56.86,-4,920
11,0,7,-11,150.47,0.8,56.85,-4,920
11,0,4,-11,153.21,0.9,58.81,-5,920
11,0,1,-11,154.77,0.9,58.8,-5,920
11,0,1,-12,154.9,0.9,57.72,-5,920
11,0,1,-12,153.59,0.9,57.71,-5,920
11,0,1,-12,151.04,0.9,62.5,-5,920
11,0,1,-12,147.55,0.9,62.5,-5,920
11,0,1,-11,143.41,1,63.63,-6,920
11,0,1,-11,138.84,1,63.62,-6,920
11,0,1,-11,133.98,1,70.27,-6,920
11,0,1,-11,128.96,1,70.27,-6,920
11,0,1,-11,123.84,1,71.84,-7,920
11,0,0,-11,118.69,1,71.84,-7,920
11,0,1,-10,113.56,1.1,79.44,-7,920
11,0,1,-10,108.48,1.1,79.43,-7,920
11,0,1,-10,103.5,1.1,81.38,-8,920
11,0,1,-10,98.66,1.1,81.38,-8,920
11,0,1,-10,93.99,1.1,83.18,-8,920
11,0,4,-10,89.54,1.3,77,-7,920
11,288,1,-10,85.37,1.6,78.92,-7,920
11,243,4,-10,81.51,1.9,73.09,-5,920
11,414,7,-9,78.04,2.2,70.18,-4,920
11,438,7,-9,74.99,2,65.07,-3,920
11,659,7,-9,72.45,1.8,62.51,-2,920
11,423,4,-9,70.47,1.8,58.03,-1,920
11,425,4,-9,69.09,1.9,57.83,-1,920
11,735,7,-9,68.36,2,53.72,-1,920
11,566,7,-9,68.3,2.2,53.06,-1,920
11,205,7,-9,68.91,2.2,53.04,-1,920
11,252,7,-9,70.18,2.3,52.53,-1,920
11,613,7,-9,72.06,2.3,52.52,-1,920
11,130,4,-9,74.51,2.3,52.36,-1,920
11,575,1,-9,77.46,2.2,52.35,-1,920
11,473,4,-9,80.87,2.1,56.21,-1,920
11,320,0,-9,84.66,1.5,56.21,-1,920
11,101,0,-8,88.79,1,64.17,-2,920
11,0,0,-8,93.19,0.8,64.16,-2,920
